Site_ID,Site_Name,Lat,Lon,PriMethod,Waterbody,CollectDate,CollectYear,Collection_Data_CollectNum,TempOrigOrNew,Individual_ID,Capture_Data_Reformat_CollectNum,PIT_Prefix,PIT_Code,PIT_Code_RAW,PIT_Type,PIT_Prefix_2,PIT_Code_2,PIT_Code_RAW_2,PIT_Type_2,First_Capture,NewTag,HDX_Date,TotalLength,TotalWeight,Tubercle%,HealthCondition,BreedingCondition,Sex,Vial_ID,GenTest,Disposition,EstimatedAge,BroodStock,PecClip,SpermSampled,EggsSampled,Time1stDetection,TimeLastDetection,Num_PIT_Records,Num_Det,PIT_Series,Comments,ZComments,MissingFirstCapture,SameYearRecap,QualityControl,DatabaseComment
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,7-Apr-17,,PIT17-0407_UB,N,114,PIT17-0407_UB,8000F5801,809446C,8000F5801809446C,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,6,28,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,9-Apr-17,,PIT17-0409_UB,N,114,PIT17-0409_UB,8000F5801,809446C,8000F5801809446C,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,2,10,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,17-Apr-17,,PIT17-0417_UB,N,114,PIT17-0417_UB,8000F5801,809446C,8000F5801809446C,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,9,36,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,18-Apr-17,,PIT17-0418_UB,N,114,PIT17-0418_UB,8000F5801,809446C,8000F5801809446C,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,59,190,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,19-Apr-17,,PIT17-0419_UB,N,114,PIT17-0419_UB,8000F5801,809446C,8000F5801809446C,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,6,19,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,20-Apr-17,,PIT17-0420_UB,N,114,PIT17-0420_UB,8000F5801,809446C,8000F5801809446C,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,32,92,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,21-Apr-17,,PIT17-0421_UB,N,114,PIT17-0421_UB,8000F5801,809446C,8000F5801809446C,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,17,69,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,23-Apr-17,,PIT17-0423_UB,N,114,PIT17-0423_UB,8000F5801,809446C,8000F5801809446C,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,17,75,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,26-Apr-17,,PIT17-0426_UB,N,114,PIT17-0426_UB,8000F5801,809446C,8000F5801809446C,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,4,8,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,27-Apr-17,,PIT17-0427_UB,N,114,PIT17-0427_UB,8000F5801,809446C,8000F5801809446C,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,50,180,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,15-May-17,,PIT17-0515_UB,N,114,PIT17-0515_UB,8000F5801,809446C,8000F5801809446C,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,4,18,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,19-May-17,,PIT17-0519_UB,N,114,PIT17-0519_UB,8000F5801,809446C,8000F5801809446C,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,61,169,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,14-Apr-18,,PIT18-0414_UB,NewPIT18,114,PIT18-0414_UB,8000F5801,809446C,8000F5801809446C,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,37,212,Upper Brasstown 5/2/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,15-Apr-18,,PIT18-0415_UB,NewPIT18,114,PIT18-0415_UB,8000F5801,809446C,8000F5801809446C,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,9,24,Upper Brasstown 5/2/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,17-Apr-18,,PIT18-0417_UB,NewPIT18,114,PIT18-0417_UB,8000F5801,809446C,8000F5801809446C,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,4,6,Upper Brasstown 5/2/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,19-Apr-18,,PIT18-0419_UB,NewPIT18,114,PIT18-0419_UB,8000F5801,809446C,8000F5801809446C,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,2,6,Upper Brasstown 5/2/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,22-Apr-18,,PIT18-0422_UB,NewPIT18,114,PIT18-0422_UB,8000F5801,809446C,8000F5801809446C,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,5,35,Upper Brasstown 5/2/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,23-Apr-18,,PIT18-0423_UB,NewPIT18,114,PIT18-0423_UB,8000F5801,809446C,8000F5801809446C,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,4,8,Upper Brasstown 5/2/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,29-Apr-18,,PIT18-0429_UB,NewPIT18,114,PIT18-0429_UB,8000F5801,809446C,8000F5801809446C,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,2,48,Upper Brasstown 5/2/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,3-May-18,,PIT18-0503_UB,NewPIT18,114,PIT18-0503_UB,8000F5801,809446C,8000F5801809446C,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,10,34,Upper Brasstown 6/7/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,4-May-18,,PIT18-0504_UB,NewPIT18,114,PIT18-0504_UB,8000F5801,809446C,8000F5801809446C,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,8,30,Upper Brasstown 6/7/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,5-May-18,,PIT18-0505_UB,NewPIT18,114,PIT18-0505_UB,8000F5801,809446C,8000F5801809446C,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,1,1,Upper Brasstown 6/7/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,6-May-18,,PIT18-0506_UB,NewPIT18,114,PIT18-0506_UB,8000F5801,809446C,8000F5801809446C,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,3,14,Upper Brasstown 6/7/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,7-May-18,,PIT18-0507_UB,NewPIT18,114,PIT18-0507_UB,8000F5801,809446C,8000F5801809446C,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,12,114,Upper Brasstown 6/7/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,8-May-18,,PIT18-0508_UB,NewPIT18,114,PIT18-0508_UB,8000F5801,809446C,8000F5801809446C,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,1,5,Upper Brasstown 6/7/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,13-May-18,,PIT18-0513_UB,NewPIT18,114,PIT18-0513_UB,8000F5801,809446C,8000F5801809446C,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,38,240,Upper Brasstown 6/7/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,14-May-18,,PIT18-0514_UB,NewPIT18,114,PIT18-0514_UB,8000F5801,809446C,8000F5801809446C,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,73,401,Upper Brasstown 6/7/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
35,"Brasstown ""Upper Brasstown Fyke"" at Knowles",34.98093,-83.88773,Trapping (Weir or Fyke),Brasstown Creek,22-Apr-16,,BA16-015,O,115,BA16-015,3D6H001,8094464,3D6H0018094464,HDX,,,,,TRUE,TRUE,,529,1295,,Good,Not ripe,Female,,FALSE,Released,,FALSE,TRUE,FALSE,FALSE,,,,,,photos,,FALSE,FALSE,TRUE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,19-Apr-17,,PIT17-0419_UB,N,115,PIT17-0419_UB,8000F5801,8094464,8000F58018094464,HDX,,,,,FALSE,FALSE,,,,,,,Female,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,2,5,,,,FALSE,FALSE,FALSE,
35,"Brasstown ""Upper Brasstown Fyke"" at Knowles",34.98093,-83.88773,Trapping (Weir or Fyke),Brasstown Creek,22-Apr-16,,BA16-015,O,116,BA16-015,3D6H001,8094473,3D6H0018094473,HDX,,,,,TRUE,TRUE,,482,1065,75,Ok,,Male,,FALSE,Released,,FALSE,TRUE,FALSE,FALSE,,,,,,missing bruised scales,,FALSE,FALSE,TRUE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,16-Apr-17,,PIT17-0416_UB,N,116,PIT17-0416_UB,8000F5801,8094473,8000F58018094473,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,3,12,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,18-Apr-17,,PIT17-0418_UB,N,116,PIT17-0418_UB,8000F5801,8094473,8000F58018094473,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,2,4,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,20-Apr-17,,PIT17-0420_UB,N,116,PIT17-0420_UB,8000F5801,8094473,8000F58018094473,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,5,11,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,22-Apr-17,,PIT17-0422_UB,N,116,PIT17-0422_UB,8000F5801,8094473,8000F58018094473,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,11,38,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,23-Apr-17,,PIT17-0423_UB,N,116,PIT17-0423_UB,8000F5801,8094473,8000F58018094473,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,13,29,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,24-Apr-17,,PIT17-0424_UB,N,116,PIT17-0424_UB,8000F5801,8094473,8000F58018094473,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,9,28,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,27-Apr-17,,PIT17-0427_UB,N,116,PIT17-0427_UB,8000F5801,8094473,8000F58018094473,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,5,13,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,28-Apr-17,,PIT17-0428_UB,N,116,PIT17-0428_UB,8000F5801,8094473,8000F58018094473,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,25,61,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,29-Apr-17,,PIT17-0429_UB,N,116,PIT17-0429_UB,8000F5801,8094473,8000F58018094473,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,13,37,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,30-Apr-17,,PIT17-0430_UB,N,116,PIT17-0430_UB,8000F5801,8094473,8000F58018094473,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,124,317,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,1-May-17,,PIT17-0501_UB,N,116,PIT17-0501_UB,8000F5801,8094473,8000F58018094473,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,211,599,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,2-May-17,,PIT17-0502_UB,N,116,PIT17-0502_UB,8000F5801,8094473,8000F58018094473,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,21,60,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,3-May-17,,PIT17-0503_UB,N,116,PIT17-0503_UB,8000F5801,8094473,8000F58018094473,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,30,85,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,4-May-17,,PIT17-0504_UB,N,116,PIT17-0504_UB,8000F5801,8094473,8000F58018094473,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,23,86,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,5-May-17,,PIT17-0505_UB,N,116,PIT17-0505_UB,8000F5801,8094473,8000F58018094473,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,14,34,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,6-May-17,,PIT17-0506_UB,N,116,PIT17-0506_UB,8000F5801,8094473,8000F58018094473,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,25,55,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,8-May-17,,PIT17-0508_UB,N,116,PIT17-0508_UB,8000F5801,8094473,8000F58018094473,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,4,10,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,9-May-17,,PIT17-0509_UB,N,116,PIT17-0509_UB,8000F5801,8094473,8000F58018094473,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,36,122,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,11-May-17,,PIT17-0511_UB,N,116,PIT17-0511_UB,8000F5801,8094473,8000F58018094473,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,8,18,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,12-May-17,,PIT17-0512_UB,N,116,PIT17-0512_UB,8000F5801,8094473,8000F58018094473,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,139,345,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,13-May-17,,PIT17-0513_UB,N,116,PIT17-0513_UB,8000F5801,8094473,8000F58018094473,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,37,126,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,14-May-17,,PIT17-0514_UB,N,116,PIT17-0514_UB,8000F5801,8094473,8000F58018094473,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,4,8,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,15-May-17,,PIT17-0515_UB,N,116,PIT17-0515_UB,8000F5801,8094473,8000F58018094473,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,3,3,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,17-May-17,,PIT17-0517_UB,N,116,PIT17-0517_UB,8000F5801,8094473,8000F58018094473,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,23,72,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,18-May-17,,PIT17-0518_UB,N,116,PIT17-0518_UB,8000F5801,8094473,8000F58018094473,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,24,68,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,19-May-17,,PIT17-0519_UB,N,116,PIT17-0519_UB,8000F5801,8094473,8000F58018094473,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,7,15,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,20-May-17,,PIT17-0520_UB,N,116,PIT17-0520_UB,8000F5801,8094473,8000F58018094473,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,7,14,,,,FALSE,FALSE,FALSE,
47,"Brasstown ""Lower Brasstown PIT"" Payne site",34.99999,-83.92239795,PIT Array,Brasstown Creek,15-Apr-18,,PIT18-0415_LB,NewPIT18,116,PIT18-0415_LB,8000F5801,8094473,8000F58018094473,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,4,46,Lower Brasstown 7/3/2018,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,23-Apr-18,,PIT18-0423_UB,NewPIT18,116,PIT18-0423_UB,8000F5801,8094473,8000F58018094473,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,10,16,Upper Brasstown 5/2/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,25-Apr-18,,PIT18-0425_UB,NewPIT18,116,PIT18-0425_UB,8000F5801,8094473,8000F58018094473,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,30,150,Upper Brasstown 5/2/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,26-Apr-18,,PIT18-0426_UB,NewPIT18,116,PIT18-0426_UB,8000F5801,8094473,8000F58018094473,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,4,7,Upper Brasstown 5/2/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,28-Apr-18,,PIT18-0428_UB,NewPIT18,116,PIT18-0428_UB,8000F5801,8094473,8000F58018094473,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,2,2,Upper Brasstown 5/2/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,1-May-18,,PIT18-0501_UB,NewPIT18,116,PIT18-0501_UB,8000F5801,8094473,8000F58018094473,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,1,1,Upper Brasstown 5/2/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
